"auto","sampleId","propSimNorm"
FALSE,"ES_ba_12_spring",0.0150983128759569
TRUE,"ES_ba_12_spring",0.00531577109211797
FALSE,"ES_ba_12_fall",0.0154160434870065
TRUE,"ES_ba_12_fall",0.00514182169682168
FALSE,"FL_ho_10_spring",0.0162464477798839
TRUE,"FL_ho_10_spring",0.0054346996012527
FALSE,"FL_ho_10_fall",0.0562184977314829
TRUE,"FL_ho_10_fall",0.0461786115086304
FALSE,"GA_ha_08_spring",0.0150295758426411
TRUE,"GA_ha_08_spring",0.00506706669887702
FALSE,"MA_la_12_spring",0.0147862988901157
TRUE,"MA_la_12_spring",0.00512740637181282
FALSE,"MA_la_12_fall",0.0144839700531219
TRUE,"MA_la_12_fall",0.00500335041893457
FALSE,"ME_bo_09_fall.r1",0.0147087699368008
TRUE,"ME_bo_09_fall.r1",0.00529003441718819
FALSE,"ME_bo_09_fall.r2",0.0205170404250329
TRUE,"ME_bo_09_fall.r2",0.0105511952358376
FALSE,"NC_ra_03_n",0.0149443261836891
TRUE,"NC_ra_03_n",0.0054705305623032
FALSE,"NY_it_12_spring",0.0147750356563872
TRUE,"NY_it_12_spring",0.00526672971297051
FALSE,"NY_it_12_fall",0.0151295883347366
TRUE,"NY_it_12_fall",0.00556035570256483
FALSE,"PA_li_12_spring",0.0318582078372703
TRUE,"PA_li_12_spring",0.0218958476760343
FALSE,"PA_li_11_fall",0.0136708826434303
TRUE,"PA_li_11_fall",0.00472708255475436
FALSE,"PA_li_12_fall",0.0605552341459633
TRUE,"PA_li_12_fall",0.0502730136637945
FALSE,"PA_li_09_fall",0.0141300629960885
TRUE,"PA_li_09_fall",0.0049372489392198
FALSE,"PA_li_10_fall",0.0143655163104795
TRUE,"PA_li_10_fall",0.00497202180288081
FALSE,"PA_li_11_frost",0.0421249071369669
TRUE,"PA_li_11_frost",0.0323016901685474
FALSE,"PA_li_09_spring",0.0146203624727547
TRUE,"PA_li_09_spring",0.00514012892398941
FALSE,"PA_li_10_spring",0.0139282182388788
TRUE,"PA_li_10_spring",0.005880255824975
FALSE,"PA_li_11_spring",0.015949410310229
TRUE,"PA_li_11_spring",0.00541653455938379
FALSE,"PA_li_12_sum",0.0148114913985966
TRUE,"PA_li_12_sum",0.00509365048292655
FALSE,"SC_eu_10_spring",0.0155915888936557
TRUE,"SC_eu_10_spring",0.00535279412683221
FALSE,"VA_ch_12_spring",0.0166513410503894
TRUE,"VA_ch_12_spring",0.00676278593268563
FALSE,"VA_ch_12_fall",0.192984147476835
TRUE,"VA_ch_12_fall",0.188913962152801
FALSE,"AT_gr_12_spring",0.014155816365973
TRUE,"AT_gr_12_spring",0.00519726531955227
FALSE,"AT_gr_12_fall",0.0138559706362647
TRUE,"AT_gr_12_fall",0.00505758843558371
FALSE,"WI_cp_12_spring",0.0140459965931431
TRUE,"WI_cp_12_spring",0.00497127121725863
FALSE,"WI_cp_12_fall",0.0146158104340834
TRUE,"WI_cp_12_fall",0.00498704010733712
FALSE,"WI_cp_12_frost",0.014059058338169
TRUE,"WI_cp_12_frost",0.00503910956304265
FALSE,"CA_es_12_spring",0.011457963816846
TRUE,"CA_es_12_spring",0.00454799968453591
FALSE,"WI_cp_13_spring",0.00964378841262889
TRUE,"WI_cp_13_spring",0.00376048496652044
FALSE,"WI_cp_13_fall",0.0264124886551769
TRUE,"WI_cp_13_fall",0.0201725564947383
FALSE,"PA_li_13_spring",0.0105322566300489
TRUE,"PA_li_13_spring",0.0041031671890415
FALSE,"UA_od_13_fall",0.00946906080876563
TRUE,"UA_od_13_fall",0.00359281642639496
FALSE,"UA_od_13_spring",0.0102620225753208
TRUE,"UA_od_13_spring",0.00403382290978924
FALSE,"CA_es_12_fall",0.0164542342016608
TRUE,"CA_es_12_fall",0.00744834560148396
FALSE,"CA_pl_12_fall",0.021383800934415
TRUE,"CA_pl_12_fall",0.0124343029833145
FALSE,"GA_at_14_fall",0.0102749058879878
TRUE,"GA_at_14_fall",0.00416364489042664
FALSE,"GA_at_14_spring",0.00981447970531313
TRUE,"GA_at_14_spring",0.00363630807988066
FALSE,"MI_bh_14_fall",0.00965145743564543
TRUE,"MI_bh_14_fall",0.00376648608591044
FALSE,"MI_bh_14_spring",0.00936002605430691
TRUE,"MI_bh_14_spring",0.00369346919117618
FALSE,"VA_ch_14_fall",0.00956493341087435
TRUE,"VA_ch_14_fall",0.00357969455465443
FALSE,"VA_ch_14_spring",0.0102448983872091
TRUE,"VA_ch_14_spring",0.00397015025459053
FALSE,"WI_cp_14_spring",0.00961214543888841
TRUE,"WI_cp_14_spring",0.00366623933829437
FALSE,"WI_cp_14_fall",0.00780550680212446
TRUE,"WI_cp_14_fall",0.00240945105742657
FALSE,"MA_la_14_fall",0.00934976876826175
TRUE,"MA_la_14_fall",0.00345793787771917
FALSE,"MA_la_14_spring",0.00963542742991619
TRUE,"MA_la_14_spring",0.00375846847042986
FALSE,"PA_li_14_fall",0.00981426193465336
TRUE,"PA_li_14_fall",0.00371630693769475
FALSE,"PA_li_14_spring",0.0104923562624524
TRUE,"PA_li_14_spring",0.00403561877416118
FALSE,"PA_st_14_fall",0.0102569561526462
TRUE,"PA_st_14_fall",0.00421706478539055
FALSE,"PA_st_14_spring",0.00986660962017913
TRUE,"PA_st_14_spring",0.00396665329966375
FALSE,"KA_to_14_fall",0.0101847065333258
TRUE,"KA_to_14_fall",0.00383555542610705
FALSE,"KA_to_14_spring",0.0101205015047386
TRUE,"KA_to_14_spring",0.00384207323912855
FALSE,"WA_se_14_spring",0.00772065970176271
TRUE,"WA_se_14_spring",0.0024365387827788
FALSE,"CA_st_12_fall",0.0234110973051044
TRUE,"CA_st_12_fall",0.0148832258484272
FALSE,"CA_tu_12_fall",0.0178669875243067
TRUE,"CA_tu_12_fall",0.00916260481171658
FALSE,"CA_st_12_frost",0.0347265285432366
TRUE,"CA_st_12_frost",0.0289311542963528
FALSE,"CA_tu_12_frost",0.0134093142353032
TRUE,"CA_tu_12_frost",0.00657538445910544
FALSE,"VA_ch_15_fall",0.00955528584411068
TRUE,"VA_ch_15_fall",0.00352614400564104
FALSE,"VA_ch_15_spring",0.00958119648118665
TRUE,"VA_ch_15_spring",0.00366252184731156
FALSE,"PA_li_15_fall",0.0603797419863977
TRUE,"PA_li_15_fall",0.0548608856332592
FALSE,"PA_li_15_spring",0.0102203580969874
TRUE,"PA_li_15_spring",0.00405284516127793
FALSE,"PA_st_15_spring",0.00965920857806872
TRUE,"PA_st_15_spring",0.00363993349807243
FALSE,"ON_su_15_spring",0.00968874655037365
TRUE,"ON_su_15_spring",0.00353375480870718
FALSE,"ON_su_15_fall",0.00936416606862763
TRUE,"ON_su_15_fall",0.00341881593173989
FALSE,"IL_ur_15_spring",0.0105674100165073
TRUE,"IL_ur_15_spring",0.00454568704647223
FALSE,"CA_pl_12_frost",0.0113117934524445
TRUE,"CA_pl_12_frost",0.00412346668601755
FALSE,"CA_es_12_frost",0.0273971375370521
TRUE,"CA_es_12_frost",0.0208725082527637
FALSE,"CA_es_13_spring",0.0532252175539257
TRUE,"CA_es_13_spring",0.0448242081145158
FALSE,"CA_tu_13_spring",0.0145237830245371
TRUE,"CA_tu_13_spring",0.00537912917647415
FALSE,"CA_pl_13_fall",0.0189549383043799
TRUE,"CA_pl_13_fall",0.0116176400988991
FALSE,"CA_tu_13_fall",0.0187848688126423
TRUE,"CA_tu_13_fall",0.010737730026166
FALSE,"CA_st_13_fall",0.0190431828493466
TRUE,"CA_st_13_fall",0.0117666729024875
FALSE,"CA_es_13_fall",0.0200915294364946
TRUE,"CA_es_13_fall",0.0131023351539468
FALSE,"CA_tu_13_frost",0.0114415115464903
TRUE,"CA_tu_13_frost",0.00421131044273413
FALSE,"CA_pl_13_frost",0.0120033005053649
TRUE,"CA_pl_13_frost",0.00463128731088107
